2017-10-09 23:58:02 INFO  LibServer:111 - Output to 127.0.0.1:59618 The Title Does Not Exists! Please add it to the library
@2017-10-10 00:38:09 INFO  LibServer:102 - Input from 127.0.0.1:59747 admin
@2017-10-10 00:38:09 INFO  LibServer:111 - Output to 127.0.0.1:59747 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:38:09 INFO  LibServer:102 - Input from 127.0.0.1:59747 Create Item
@2017-10-10 00:38:09 INFO  LibServer:111 - Output to 127.0.0.1:59747 Please Input Item Info:'ISBN'

@2017-10-10 00:38:09 INFO  LibServer:102 - Input from 127.0.0.1:59747 9781442668584
@2017-10-10 00:38:09 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 00:38:09 INFO  LibServer:111 - Output to 127.0.0.1:59747 ISBN#: 9781442668584 Book title: Harry Potter

@2017-10-10 00:39:38 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:39:38 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:39:38 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:39:38 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:39:38 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:39:38 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:39:38 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:39:38,0]]
@2017-10-10 00:39:38 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:39:38 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:39:38 INFO  LibClient:32 - 59753 : Connected to server: /127.0.0.1
@2017-10-10 00:39:38 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59753] Client Socket: [59753 ]

@2017-10-10 00:39:38 INFO  LibClient:33 - 59753 : Connected to portid: 59753
@2017-10-10 00:39:38 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 Hello
@2017-10-10 00:39:38 INFO  LibServer:119 - Output to 127.0.0.1:59753 Who Are you?Clerk or User?

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 Clerk
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 Please Input The Password:

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 admin
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 Create Item
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 Please Input Item Info:'ISBN'

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 3731442668584
@2017-10-10 00:39:38 INFO  String:55 - Operation:Create New Item;Item Info:[3731442668584,N/A];State:Fail;Reason:No such ISBN existed.
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 The Title Does Not Exists! Please add it to the library

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 Create Title
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 3731442668584,book
@2017-10-10 00:39:38 INFO  String:49 - Operation:Create New Title;Title Info:[3731442668584,book];State:Success
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 Success!

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 Create Item
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 Please Input Item Info:'ISBN'

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59753 3731442668584
@2017-10-10 00:39:38 INFO  String:49 - Operation:Create New Item;Item Info:[3731442668584,1];State:Success
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59753 ISBN#: 3731442668584 Book title: book

@2017-10-10 00:39:38 INFO  LibClient:32 - 59754 : Connected to server: /127.0.0.1
@2017-10-10 00:39:38 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59754] Client Socket: [59754 ]

@2017-10-10 00:39:38 INFO  LibClient:33 - 59754 : Connected to portid: 59754
@2017-10-10 00:39:38 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59754 Hello
@2017-10-10 00:39:38 INFO  LibServer:119 - Output to 127.0.0.1:59754 Who Are you?Clerk or User?

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59754 Clerk
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59754 Please Input The Password:

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59754 admin
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59754 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59754 Create Item
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59754 Please Input Item Info:'ISBN'

@2017-10-10 00:39:38 INFO  LibServer:102 - Input from 127.0.0.1:59754 9781442668584
@2017-10-10 00:39:38 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 00:39:38 INFO  LibServer:111 - Output to 127.0.0.1:59754 ISBN#: 9781442668584 Book title: Harry Potter

@2017-10-10 00:51:09 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:51:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:51:09 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:51:09 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:51:09 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:51:09 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:51:09 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:51:09,0]]
@2017-10-10 00:51:09 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:51:09 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:51:09 INFO  LibClient:32 - 59772 : Connected to server: /127.0.0.1
@2017-10-10 00:51:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59772] Client Socket: [59772 ]

@2017-10-10 00:51:09 INFO  LibClient:33 - 59772 : Connected to portid: 59772
@2017-10-10 00:51:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:51:09 INFO  LibServer:102 - Input from 127.0.0.1:59772 Hello
@2017-10-10 00:51:09 INFO  LibServer:119 - Output to 127.0.0.1:59772 Who Are you?Clerk or User?

@2017-10-10 00:51:09 INFO  LibServer:102 - Input from 127.0.0.1:59772 Clerk
@2017-10-10 00:51:09 INFO  LibServer:111 - Output to 127.0.0.1:59772 Please Input The Password:

@2017-10-10 00:51:09 INFO  LibServer:102 - Input from 127.0.0.1:59772 admin
@2017-10-10 00:51:09 INFO  LibServer:111 - Output to 127.0.0.1:59772 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:51:09 INFO  LibServer:102 - Input from 127.0.0.1:59772 Create title
@2017-10-10 00:51:09 INFO  LibServer:111 - Output to 127.0.0.1:59772 Please Input Title Info:'ISBN,title'

@2017-10-10 00:51:09 INFO  LibServer:102 - Input from 127.0.0.1:59772 123456789985,gud book
@2017-10-10 00:51:09 INFO  LibServer:111 - Output to 127.0.0.1:59772 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 00:51:32 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:51:32 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:51:32 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:51:32 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:51:32 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:51:32 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:51:32 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:51:32,0]]
@2017-10-10 00:51:32 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:51:32 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:51:32 INFO  LibClient:32 - 59776 : Connected to server: /127.0.0.1
@2017-10-10 00:51:32 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59776] Client Socket: [59776 ]

@2017-10-10 00:51:32 INFO  LibClient:33 - 59776 : Connected to portid: 59776
@2017-10-10 00:51:32 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:51:32 INFO  LibServer:102 - Input from 127.0.0.1:59776 Hello
@2017-10-10 00:51:32 INFO  LibServer:119 - Output to 127.0.0.1:59776 Who Are you?Clerk or User?

@2017-10-10 00:51:32 INFO  LibServer:102 - Input from 127.0.0.1:59776 Clerk
@2017-10-10 00:51:32 INFO  LibServer:111 - Output to 127.0.0.1:59776 Please Input The Password:

@2017-10-10 00:51:32 INFO  LibServer:102 - Input from 127.0.0.1:59776 admin
@2017-10-10 00:51:32 INFO  LibServer:111 - Output to 127.0.0.1:59776 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:51:32 INFO  LibServer:102 - Input from 127.0.0.1:59776 Create title
@2017-10-10 00:51:32 INFO  LibServer:111 - Output to 127.0.0.1:59776 Please Input Title Info:'ISBN,title'

@2017-10-10 00:51:32 INFO  LibServer:102 - Input from 127.0.0.1:59776 '123456789985,gud book'
@2017-10-10 00:51:32 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 00:51:32 INFO  LibServer:111 - Output to 127.0.0.1:59776 Success!

@2017-10-10 00:56:29 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:56:29 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:56:29 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:56:29 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:56:29 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:56:29 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:56:29 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:56:29,0]]
@2017-10-10 00:56:29 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:56:29 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:56:29 INFO  LibClient:32 - 59780 : Connected to server: /127.0.0.1
@2017-10-10 00:56:29 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59780] Client Socket: [59780 ]

@2017-10-10 00:56:29 INFO  LibClient:33 - 59780 : Connected to portid: 59780
@2017-10-10 00:56:29 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59780 Hello
@2017-10-10 00:56:29 INFO  LibServer:119 - Output to 127.0.0.1:59780 Who Are you?Clerk or User?

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59780 Clerk
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59780 Please Input The Password:

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59780 admin
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59780 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59780 Create title
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59780 Please Input Title Info:'ISBN,title'

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59780 '123456789985,gud book'
@2017-10-10 00:56:29 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59780 Success!

@2017-10-10 00:56:29 INFO  LibClient:32 - 59781 : Connected to server: /127.0.0.1
@2017-10-10 00:56:29 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59781] Client Socket: [59781 ]

@2017-10-10 00:56:29 INFO  LibClient:33 - 59781 : Connected to portid: 59781
@2017-10-10 00:56:29 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59781 Hello
@2017-10-10 00:56:29 INFO  LibServer:119 - Output to 127.0.0.1:59781 Who Are you?Clerk or User?

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59781 Clerk
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59781 Please Input The Password:

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59781 admin
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59781 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59781 Create title
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59781 Please Input Title Info:'ISBN,title'

@2017-10-10 00:56:29 INFO  LibServer:102 - Input from 127.0.0.1:59781 '9781442668584,Harry Potter'
@2017-10-10 00:56:29 INFO  LibServer:111 - Output to 127.0.0.1:59781 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 00:57:05 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:57:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:57:05 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:57:05 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:57:05 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:57:05 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:57:05 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:57:05,0]]
@2017-10-10 00:57:05 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:57:05 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:57:05 INFO  LibClient:32 - 59795 : Connected to server: /127.0.0.1
@2017-10-10 00:57:05 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59795] Client Socket: [59795 ]

@2017-10-10 00:57:05 INFO  LibClient:33 - 59795 : Connected to portid: 59795
@2017-10-10 00:57:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59795 Hello
@2017-10-10 00:57:05 INFO  LibServer:119 - Output to 127.0.0.1:59795 Who Are you?Clerk or User?

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59795 Clerk
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59795 Please Input The Password:

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59795 admin
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59795 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59795 Create title
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59795 Please Input Title Info:'ISBN,title'

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59795 '123456789985,gud book'
@2017-10-10 00:57:05 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59795 Success!

@2017-10-10 00:57:05 INFO  LibClient:32 - 59796 : Connected to server: /127.0.0.1
@2017-10-10 00:57:05 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59796] Client Socket: [59796 ]

@2017-10-10 00:57:05 INFO  LibClient:33 - 59796 : Connected to portid: 59796
@2017-10-10 00:57:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59796 Hello
@2017-10-10 00:57:05 INFO  LibServer:119 - Output to 127.0.0.1:59796 Who Are you?Clerk or User?

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59796 Clerk
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59796 Please Input The Password:

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59796 admin
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59796 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59796 Create title
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59796 Please Input Title Info:'ISBN,title'

@2017-10-10 00:57:05 INFO  LibServer:102 - Input from 127.0.0.1:59796 9781442668584,Harry Potter
@2017-10-10 00:57:05 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 00:57:05 INFO  LibServer:111 - Output to 127.0.0.1:59796 The Title Already Exists!

@2017-10-10 00:58:24 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:58:24 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:58:24 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:58:24 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:58:24 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:58:24 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:58:24 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:58:24,0]]
@2017-10-10 00:58:24 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 00:58:24 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 00:58:24 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59799] Client Socket: [59799 ]

@2017-10-10 00:58:24 INFO  LibClient:32 - 59799 : Connected to server: /127.0.0.1
@2017-10-10 00:58:24 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:58:24 INFO  LibClient:33 - 59799 : Connected to portid: 59799
@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59799 Hello
@2017-10-10 00:58:24 INFO  LibServer:119 - Output to 127.0.0.1:59799 Who Are you?Clerk or User?

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59799 Clerk
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59799 Please Input The Password:

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59799 admin
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59799 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59799 Create title
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59799 Please Input Title Info:'ISBN,title'

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59799 weqweqwe
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59799 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 00:58:24 INFO  LibClient:32 - 59800 : Connected to server: /127.0.0.1
@2017-10-10 00:58:24 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59800] Client Socket: [59800 ]

@2017-10-10 00:58:24 INFO  LibClient:33 - 59800 : Connected to portid: 59800
@2017-10-10 00:58:24 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59800 Hello
@2017-10-10 00:58:24 INFO  LibServer:119 - Output to 127.0.0.1:59800 Who Are you?Clerk or User?

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59800 Clerk
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59800 Please Input The Password:

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59800 admin
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59800 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59800 Create title
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59800 Please Input Title Info:'ISBN,title'

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59800 '123456789985,gud book'
@2017-10-10 00:58:24 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59800 Success!

@2017-10-10 00:58:24 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59801] Client Socket: [59801 ]

@2017-10-10 00:58:24 INFO  LibClient:32 - 59801 : Connected to server: /127.0.0.1
@2017-10-10 00:58:24 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:58:24 INFO  LibClient:33 - 59801 : Connected to portid: 59801
@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59801 Hello
@2017-10-10 00:58:24 INFO  LibServer:119 - Output to 127.0.0.1:59801 Who Are you?Clerk or User?

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59801 Clerk
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59801 Please Input The Password:

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59801 admin
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59801 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59801 Create title
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59801 Please Input Title Info:'ISBN,title'

@2017-10-10 00:58:24 INFO  LibServer:102 - Input from 127.0.0.1:59801 9781442668584,Harry Potter
@2017-10-10 00:58:24 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 00:58:24 INFO  LibServer:111 - Output to 127.0.0.1:59801 The Title Already Exists!

@2017-10-10 00:59:09 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 00:59:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 00:59:09 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 00:59:09 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 00:59:09 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 00:59:09 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 00:59:09 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 12:59:09,0]]
